X,Y,OBJECTID,BusinessName,Address,Suite,City,State,Zip,PhoneNumber,BusinessType,OwnerName,LocationX,LocationY
3672512.83932081,534730.008411646,1458945,SMILEY CONCESSIONS,3205 TULANE AVE,,NEW ORLEANS,LA,70119,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),SMILEY CONCESSIONS,3672512.83924,534730.008326
3695982.02663431,551125.670174062,1458946,SMILEY'S GRILL,3716 DOWNMAN RD,A,NEW ORLEANS,LA,70126,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),SMILEY'S GRILL LLC,3695982.02646,551125.670101
3680938.01702422,529396.806807727,1458947,SMOOTHIE KING #1530,601 POYDRAS ST,D,NEW ORLEANS,LA,70130,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),SMOOTHIE KING #1530,3680938.01679,529396.806657
3689378.80165181,535040.5048379,1458948,SNEAKY PICKLE,3200 BURGUNDY ST,,NEW ORLEANS,LA,70117,504-218-5651,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"HARVEST GYPSY, LLC",3689378.80156,535040.50471
3684690.00591131,534691.458291888,1458949,SNUG HARBOR JAZZ BISTRO OF LA,626 FRENCHMEN ST,,NEW ORLEANS,LA,70116,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SNUG HARBOR JAZZ BISTRO OF LA LLC,3684690.00578,534691.458118
3680938.01702422,529396.806807727,1458950,SODEXO  -  PAN AMERICAN,601 POYDRAS ST,,NEW ORLEANS,LA,70130,716-633-2222,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),SODEXO OPERATIONS LLC,3680938.01679,529396.806657
3691325.99592014,535336.381542727,1458951,SODEXO AT KIPP SFA,3820 ST CLAUDE AVE,,NEW ORLEANS,LA,70117,504-343-2231,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),KIPP SFA,3691325.99593,535336.381382
3681020.34888056,527824.825371638,1458952,SOFIA,516 JULIA ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"SOFIA NOLA,LLC",3681020.34888,527824.825279
3678691.81679222,530187.70942539,1458953,SONESTA ES SUITES NEW ORLEANS,212 LOYOLA AVENUE,,NEW ORLEANS,LA,70112,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SONESTA INTERNATIONAL HOTELS CORPORATION,3678691.8167,530187.70942
3683864.35434739,533630.287513971,1458954,SONIAT HOUSE,1133 CHARTRES ST,,NEW ORLEANS,LA,70116,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SONIAT HOUSE INC,3683864.35426,533630.287429
3675148.01416855,533816.262207642,1458955,SOULE CAFE,2549 BANKS ST,,NEW ORLEANS,LA,70119,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"SOULE CAFE , LLC.",3675148.01403,533816.262341
3674347.20212188,519413.182418063,1458956,SOUP GARDEN,3511 MAGAZINE ST,,NEW ORLEANS,LA,70115,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),CITY SISTERS SOUP LLC,3674347.202,519413.182391
3694419.49957563,559472.581957892,1458957,SOUTHSHORE GRILL,7929 DOWNMAN RD,,NEW ORLEANS,LA,70126,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CHARLIE MOSER, INC",3694419.49942,559472.581853
3682122.67016672,527050.575279728,1458958,SPRINGHILL SUITES BY MARRIOTT-[REST],301 ST JOSEPH ST,STE:A,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SPRINGHILL SMC LLC,3682122.67036,527050.575294
3682241.39729147,535119.85540098,1458959,SPROUTS ORGANIC CAFE,1200 HENRIETTE DELILLE ST,,NEW ORLEANS,LA,70116,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),SPROUTS ORGANIC CAFE,3682241.39714,535119.85543
3680537.76848088,529481.680325642,1458960,SQUARE ONE RESTAURANT,701 POYDRAS ST,122,NEW ORLEANS,LA,70139,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"LE'S ENTERPRISE INC     LE, BAT V",3680537.7684,529481.680385
3680537.76848088,529481.680325642,1458961,SRIDURGA LLC,701 POYDRAS ST,,NEW ORLEANS,LA,70139,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),SUBWAY,3680537.7684,529481.680385
3681717.29663363,528297.355266482,1458962,ST JAMES CHEESE CO,641 TCHOUPITOULAS ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"SJCC WAREHOUSE,LLC",3681717.29672,528297.355072
3668631.71224055,520096.905131981,1458963,ST JAMES CHEESE COMPANY,5004 PRYTANIA ST,,NEW ORLEANS,LA,70115,504-899-4737,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"ST  JAMES CHEESE COMPANY, LLC",3668631.71226,520096.905208
3686476.55253506,536645.055762649,1458964,ST ROCH F&B LLC,2381 ST CLAUDE AVE,,NEW ORLEANS,LA,70117,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),ST ROCH FOOD MARKET,3686476.55273,536645.055751
3714387.12138572,555106.960439816,1458965,ST ROCH KITCHEN #3,10422 CHEF MENTEUR HWY,#2,NEW ORLEANS,LA,70127,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"SABRINA & KATIE, LLC",3714387.12146,555106.960281
3691808.69311747,548487.655436978,1458966,ST ROCH SEAFOOD KITCHEN #2,4039 LOUISA ST,,NEW ORLEANS,LA,70126,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),THANG C VAN INC,3691808.69302,548487.655122
3699252.98006614,533573.644254565,1458967,ST. CLAUDE INTERNET CAFE LLC,6001 ST CLAUDE AVE,,NEW ORLEANS,LA,70117,504-942-2023,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),ST. CLAUDE INTERNET CAFE LLC,3699252.98013,533573.644165
3687544.03333972,536479.401238307,1458968,"ST.COFFEE ON ST. CLAUDE, LLC",2709 ST CLAUDE AVE,,NEW ORLEANS,LA,70117,504-872-9798,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"ST. COFFEE ON ST. CLAUDE, LLC",3687544.0333,536479.401095
3678544.05626097,541708.167027473,1458969,STABLE KITCHEN,1751 GENTILLY BLVD,,NEW ORLEANS,LA,70119,504-345-8558,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),15 LOMELI LLC,3678544.05627,541708.166924
3678691.81679222,530187.70942539,1458970,STANLEY,547 SAINT ANN ST,,NEW ORLEANS,LA,70116,504-495-4240,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"STANLEY OF NEW ORLEANS, LLC",3678691.8167,530187.70942
3681088.33004381,530625.904087067,1458971,STARBUCKS COFFEE #18830,700 CANAL ST,,NEW ORLEANS,LA,70119,206-318-8705,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),STARBUCKS CORPORATION,3681088.32981,530625.904002
3678691.81679222,530187.70942539,1458972,STARBUCKS COFFEE #27890,601 POYDRAS,,NEW ORLEANS,LA,70130,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),STARBUCKS CORPORATION,3678691.8167,530187.70942
3668027.34697947,524016.379248396,1458973,STARBUCKS COFFEE #49513,5335 FRERET ST,,NEW ORLEANS,LA,70115,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),STARBUCKS CORPORATION,3668027.34708,524016.379004
3685169.32352223,535998.915650725,1458974,STARBUCKS COFFEE #55386,1001 ELYSIAN FIELDS AVE,A,NEW ORLEANS,LA,70117,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),STARBUCKS COFFEE #55386,3685169.32348,535998.915719
3664597.34170039,519276.84542039,1458975,STARBUCKS COFFEE #58835,6001 MAGAZINE ST,A,NEW ORLEANS,LA,70118,206-318-4994,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),STARBUCKS COFFEE #58835,3664597.3417,519276.845175
3662054.95931797,526342.248612389,1458976,STARBUCKS COFFEE #6285,7700 MAPLE ST,,NEW ORLEANS,LA,70118,206-447-1575,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),STARBUCKS CORPORATION,3662054.95949,526342.248702
3682328.02080588,530023.581144735,1458977,STARBUCKS COFFEE #6298,365 CANAL ST,2070,NEW ORLEANS,LA,70130,206-447-1575,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),STARBUCKS CORPORATION,3682328.02095,530023.581121
3676983.25524873,520833.333777234,1458978,STARBUCKS COFFEE #6314,2801 MAGAZINE ST,,NEW ORLEANS,LA,70115,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),STARBUCKS CORPORATION,3676983.25518,520833.333881
3698465.40716621,518841.361383229,1458979,STARBUCKS COFFEE#50827,3400 HOLIDAY DR,,NEW ORLEANS,LA,70114,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),STARBUCKS COFFEE#50827,3698465.40708,518841.361463
3690492.83256023,522500.400324985,1458980,"STEAKMANS CORNER ,LLC",1723 GENERAL DE GAULLE DR,,NEW ORLEANS,LA,70114,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"STEAKMANS CORNER ,LLC",3690492.83241,522500.40025
3690738.12308013,537608.997404307,1458981,STEWART'S DINER,3403 N CLAIBORNE AVE,,NEW ORLEANS,LA,70117,504-723-3654,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"STEWART'S  DINER, LLC",3690738.1231,537608.997448
3680905.74117014,529935.088211477,1458982,STREETCAR CAFE,312 ST CHARLES AVE,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),MALKAWI LLC,3680905.7412,529935.088065
3678691.81679222,530187.70942539,1458983,STUDH'D BEIGNETS & BURGERS LLC,3325 ST. CLAUDE AVE,,NEW ORLEANS,LA,70117,504-234-3548,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),STUDH'D BEIGNETS & BURGERS,3678691.8167,530187.70942
3683031.20870396,531719.273619473,1458984,SUB 4 U AND ICE CREAM,600 DECATUR ST,211,NEW ORLEANS,LA,70130,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),JAX EATS AND TREATS LLC,3683031.20853,531719.273731
3677783.0177568,538555.914145648,1458985,SUBWAY,1153 N BROAD ST,,NEW ORLEANS,LA,70119,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"OSITA ENTERPRISE,LLC",3677783.01774,538555.914057
3679402.1838098,532152.792765558,1458986,SUBWAY,1409 CANAL ST,,NEW ORLEANS,LA,70112,504-522-4373,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SANGSAMI ENTERPRISE LLC,3679402.18363,532152.792771
3680155.78958605,530664.581831232,1458987,SUBWAY,201 BARONNE ST,SUITE A1,NEW ORLEANS,LA,70130,504-523-7827,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),KHOWLA ENTERPRISES INC,3680155.78946,530664.581762
3671458.68099605,538903.728738725,1458988,SUBWAY,231 N CARROLLTON AVE,,NEW ORLEANS,LA,70119,504-483-8161,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"OSITA ENTERPRISES,LLC",3671458.68084,538903.72865
3673440.99920988,526755.269439891,1458989,SUBWAY,2700 S CLAIBORNE AVE,STE 200,NEW ORLEANS,LA,70125,504-324-6749,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),3GXL INC,3673440.99931,526755.269502
3679201.30921155,549957.930383563,1458990,SUBWAY,4708 PARIS AVE,,NEW ORLEANS,LA,70122,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"OSITA ENTERPRISES, LLC",3679201.30895,549957.930324
3701829.81119855,523228.362123638,1458991,SUBWAY,4801 GENERAL MEYER AVE,STE #F,NEW ORLEANS,LA,70112,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"SIYA MB,LLC",3701829.81098,523228.361979
3669697.3272353,541424.52323781,1458992,SUBWAY,514 CITY PARK AVE,,NEW ORLEANS,LA,70119,504-606-1169,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),RA & L ENTERPRISE LLC,3669697.3273,541424.52334
3714876.25295338,563881.658769637,1458993,SUBWAY,6000 BULLARD AVE,,NEW ORLEANS,LA,70128,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),MADAN 2018 LLC,3714876.25311,563881.658913
3662339.09818539,528840.735085234,1458994,SUBWAY    23493,1332 S CARROLLTON AVE,,NEW ORLEANS,LA,70118,504-865-7860,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),RA & L ENTERPRISE LLC,3662339.09811,528840.734912
3696646.56303489,520712.840251818,1458995,SUBWAY   #4146,3600 MACARTHUR BLVD,,NEW ORLEANS,LA,70114,504-367-4261,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),RANDAL LOUISIANA CORP.,3696646.56311,520712.840249
3678210.55791222,524068.883080393,1458996,SUBWAY   14873,2000 ST CHARLES AVE,,NEW ORLEANS,LA,70130,504-561-6060,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SWAMINARAYAN 0403 LLC,3678210.5579,524068.883004
3667547.34564288,534640.710033804,1458997,SUBWAY # 26787,3502 S CARROLLTON AVE,,NEW ORLEANS,LA,70118,504-482-6662,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"PANNU ENTERPRISES ELEVEN, LLC",3667547.34554,534640.709766
3685596.64418988,557999.040613651,1458998,SUBWAY #0403,6600 FRANKLIN AVE,,NEW ORLEANS,LA,70122,504-286-8483,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),JALARAM 0403 LLC,3685596.64431,557999.040667
3682387.19457205,530678.578194305,1458999,SUBWAY #3958,237 N PETERS ST,,NEW ORLEANS,LA,70130,708-970-0302,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),RANDAL 3958 CORPORATION,3682387.19452,530678.578178
3682604.72038372,526606.404252067,1459000,SUBWAY #42681,901 CONVENTION CENTER BLVD,107,NEW ORLEANS,LA,70130,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),RPGC ENTERPRISES LLC,3682604.72034,526606.404158
3678691.81679222,530187.70942539,1459001,SUBWAY #57008,4001 BEHRMAN PL,,NEW ORLEANS,LA,70114,504-982-0302,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),RANDAL BEHRMAN 57008 CORPORATION,3678691.8167,530187.70942
3681319.04250889,530808.106806651,1459002,SUBWAY 31253,112 ROYAL ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),RANDAL 31253 CORPORATION,3681319.04252,530808.106562
3703270.68495722,515726.661575899,1459003,SUBWAY 45665,5163 GENERAL DE GAULLE DR,D,NEW ORLEANS,LA,70131,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),RANDAL 45665 CORPORATION,3703270.68497,515726.661748
3680739.46525598,530598.907749981,1459004,SUBWAY 53578,132 CARONDELET ST,,NEW ORLEANS,LA,70130,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),RANDAL CARONDELET#53578 INC,3680739.46523,530598.90765
3678691.81679222,530187.70942539,1459005,SUBWAY SANDWICH,1515 POYDRAS STREET,#16,NEW ORLEANS,LA,70112,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),CRESCENT INVST. GROUP LLC,3678691.8167,530187.70942
3681589.68698072,529065.295003563,1459006,SUBWAY SANDWICH & SMOOTHIES,400 POYDRAS ST,STE:150 BOX 37,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),AB-SA FOOD SERVICE LLC,3681589.68706,529065.294848
3667195.11898513,528028.389925152,1459007,SUBWAY SANDWICHES & SALADS,6227 S CLAIBORNE AVE,,NEW ORLEANS,LA,70125-4105,504-866-1629,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),PVS INC,3667195.11898,528028.389951
3676183.65415764,520297.064508557,1459008,SUCRE,3025 MAGAZINE ST,,NEW ORLEANS,LA,70115,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),SUCRE,3676183.65416,520297.064376
3689550.42368388,535051.552716061,1459009,SUIS GENERIS,3219 BURGUNDY ST,,NEW ORLEANS,LA,70117,504-338-2979,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"THE HUEY SUIS GENERIS, L.L.C.",3689550.42358,535051.552646
3685225.2804313,534850.91105698,1459010,SUKHOTHAI,2200 ROYAL ST,,NEW ORLEANS,LA,70117,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"ROYAL TRADING,LLC",3685225.28021,534850.911046
3670488.82466805,518767.243749306,1459011,SUKHOTHAI,4519 MAGAZINE ST,,NEW ORLEANS,LA,70115,504-373-6471,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"SUKHOTHAI, LLC",3670488.82471,518767.243575
3681254.20799288,530504.096587896,1459012,SUNSTONE CANAL LLC,614 CANAL ST,,NEW ORLEANS,LA,70130,949-330-4000,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"SUNSTONE HOTEL TRS, INC",3681254.20789,530504.096514
3673311.79375963,521063.456348479,1459013,SUPERIOR GRILL,3636 ST CHARLES AVE,,NEW ORLEANS,LA,70115,504-899-4200,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SUPERIOR BAR & GRILL INC,3673311.79393,521063.456377
3670963.56879731,520781.133422315,1459014,SUPERIOR SEAFOOD,4338 ST CHARLES AVE,,NEW ORLEANS,LA,70115,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"SUPERIOR  SEAFOOD & OYSTER BAR, LLC.",3670963.56865,520781.133241
3680364.33477263,524347.535410225,1459015,SURREY'S CAFE AND JUICE BAR,1418 MAGAZINE ST,,NEW ORLEANS,LA,70130,504-524-3828,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SURREY'S LGD LLC,3680364.33461,524347.535356
3669500.07959831,518729.036804721,1459016,SURREY'S UPTOWN LLC,4807 MAGAZINE ST,,NEW ORLEANS,LA,70130,504-895-5757,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),GKSIR LLC,3669500.0795,518729.036791
3679042.4404348,525112.927580222,1459017,SUSHI BROTHER'S,1612 ST CHARLES AVE,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SUSHI BROTHER'S INC,3679042.44027,525112.927421
3677451.36946997,538070.413804308,1459018,SWEET SOULFOOD,1025 N BROAD ST,,NEW ORLEANS,LA,70119,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"SWEET SOULFOOD,INC",3677451.36942,538070.413833
3682707.17523131,532127.716044068,1459019,SYLVAIN,625 CHARTRES ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"SHINY NEW QUARTERS,LLC",3682707.17519,532127.715779
3712027.72813864,553014.867183059,1459020,SYLVESTER'S GRILL,9809 OLD GENTILLY RD,,NEW ORLEANS,LA,70127,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),SYLVESTER'S GRILL,3712027.72824,553014.867159
3730841.17574789,561393.104363561,1459021,T&L POBOYS & MORE,14500 CHEF MENTEUR HWY,,NEW ORLEANS,LA,70129,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"T&L POBOYS & MORE, LLC",3730841.17568,561393.104222
3683031.20870396,531719.273619473,1459022,T'S PIZZA & PASTA,600 DECATUR ST,# 206 B,NEW ORLEANS,LA,70130,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"TOMMY PHAM, INC",3683031.20853,531719.273731
3682744.81721638,532229.435984984,1459023,TABLEAU,616 ST PETER ST,,NEW ORLEANS,LA,70116,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),LE PETIT RESTAURANT LLC,3682744.81724,532229.435907
3691609.22205971,550027.363643646,1459024,TACO BELL   #26773,4603 CHEF MENTEUR HWY,,NEW ORLEANS,LA,70122,985-384-3333,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),B & G FOOD ENTERPRISES LLC,3691609.22204,550027.363732
3673171.69102147,526576.126425475,1459025,TACO BELL  #27665,2800 S CLAIBORNE AVE,,NEW ORLEANS,LA,70113,985-384-3333,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),B & G FOOD ENTERPRISES LLC,3673171.69089,526576.126206
3699619.78281023,518687.402701646,1459026,TACO BELL #34450,4300 GENERAL DE GAULLE DR,,NEW ORLEANS,LA,70131,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"SOUTHEAST RESTAURANT GROUP-TB, LLC",3699619.78263,518687.402615
3678691.81679222,530187.70942539,1459027,TACO BELL 33498,2169 ROBERT E LEE,BLVD,NEW ORLEANS,LA,70122,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"B & G FOOD ENTERPRISES, LLC",3678691.8167,530187.70942
3678184.39457873,530270.944167063,1459028,TACO DEL-MAR,1515 POYDRAS ST,1ST FLR,NEW ORLEANS,LA,70112,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),CRESCENT INVESTMENT GROUP LLC,3678184.39451,530270.944065
3678691.81679222,530187.70942539,1459029,TACOS & BEER,1622-26 SAINT CHARLES AVE,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),TACO EMPIRE LLC,3678691.8167,530187.70942
3669555.09622055,518579.906197473,1459030,TAL'S,4800 MAGAZINE ST,,NEW ORLEANS,LA,70115,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"PLAYA,LLC",3669555.0962,518579.906103
3699605.97903205,519208.453496814,1459031,TAM COFFEE,3070 HOLIDAY DR,,NEW ORLEANS,LA,70131,985-817-1843,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),TAM COFFEE LLC,3699605.97898,519208.453495
3671560.41143563,538660.929027483,1459032,TAQUERIA GUERRERO MEXICO,208 N CARROLLTON AVE,,NEW ORLEANS,LA,70119,504-484-6959,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"TAQUERIA GUERRERO MEXICO, INC.",3671560.41127,538660.928969
3678691.81679222,530187.70942539,1459033,TASTEE # 77,901-903 HARRISON AVE,,NEW ORLEANS,LA,70124,504-737-1808,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"TASTEE #38, LLC.",3678691.8167,530187.70942
3678691.81679222,530187.70942539,1459034,"TASTY TREAT, LLC",1900 NORTH CLAIBORNE AVENUE,,NEW ORLEANS,LA,70116,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"TASTY TREAT, LLC",3678691.8167,530187.70942
3685789.70187463,530359.178898722,1459035,TAVOLINO PIZZA & LOUNGE,141 DELARONDE ST,,NEW ORLEANS,LA,70114,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"TAVOLINO PIZZA, LLC",3685789.70166,530359.178818
3730523.24987455,562528.929847807,1459036,TAY DO CAFE,14401 PELTIER DR,SUITE HM,NEW ORLEANS,LA,70129,504-254-0008,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),KIM NGUYEN,3730523.24979,562528.929952
3667114.29860872,528283.925175235,1459037,TED'S FROSTOP,3100 CALHOUN ST,,NEW ORLEANS,LA,70125,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CHRIS KAN, LLC",3667114.29857,528283.924992
3662631.35055363,529136.337840483,1459038,THAI MINT,1438 S CARROLLTON AVE,,NEW ORLEANS,LA,70118,504-780-9001,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),BASIL LEAF INC,3662631.35066,529136.3376
3686558.66588789,527402.432515651,1459039,THALI LLAMA LLC,1113 TECHE ST,,NEW ORLEANS,LA,70114,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),THALI LLAMA LLC,3686558.66582,527402.432383
3680884.0863578,525182.381837651,1459040,THALIA RESTAURANT,1245 CONSTANCE ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),THALIA LLC,3680884.08623,525182.381629
3679525.03067698,527736.26879023,1459041,THE ANTIDOTE JUICE,848 BARONNE ST,,NEW ORLEANS,LA,70113,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),THE ANTIDOTE JUICE,3679525.03048,527736.268671
3687585.20254871,530316.042502061,1459042,THE APPETITE REPAIR SHOP,400 VALLETTE ST,,NEW ORLEANS,LA,70114,504-430-7182,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),ICONOCOOK LLC,3687585.20246,530316.042434
3665419.5562633,549570.495790973,1459043,THE BACKYARD,244 W HARRISON AVE,,NEW ORLEANS,LA,70124,512-689-5613,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"THE BACKYARD, LLC",3665419.55616,549570.495635
3681210.93380122,531354.082748815,1459044,THE BAR & STEAKHOUSE AT GALATOIRE'S,215 BOURBON ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),NEW ORLEANS EQUITY LLC,3681210.93384,531354.082626
3673931.68261172,556094.55196856,1459045,THE BIRDS NEST CAFE LLC,6508 SPANISH FORT BLVD,,NEW ORLEANS,LA,70124,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),THE BIRDS NEST CAFE LLC,3673931.68251,556094.551834
3666876.25184073,556934.57095781,1459046,THE BLUE CRAB RESTAURANT & OYSTER BAR,7900 LAKESHORE DR,,NEW ORLEANS,LA,70124,504-473-7403,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"LAKEVIEW LANDINGS, LLC",3666876.25191,556934.571034
3709834.59833856,558955.528530061,1459047,"THE CAJUN SHACK NOLA,",9830 LAKE FOREST BLVD,,NEW ORLEANS,LA,70127,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"THE CAJUN SHACK NOLA, LLC",3709834.59819,558955.528476
3669720.76714905,523924.498854727,1459048,THE COMPANY BURGER,4600 FRERET ST,STE A,NEW ORLEANS,LA,70115,404-514-6437,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"BIDS CORP, LLC",3669720.76724,523924.498876
3681733.0039513,531746.357554808,1459049,THE COPPER MONKEY GRILL,725 CONTI ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),REBIRTH INVESTMENT LLC,3681733.00412,531746.357379
3665624.83702073,549558.150015146,1459050,THE CRAZY ITALIAN,206 W HARRISON AVE,C,NEW ORLEANS,LA,70124,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),THE CRAZY ITALIAN LLC,3665624.8368,549558.149971
3679255.69919464,528782.515385389,1459051,THE DAILY BEET,1000 GIROD ST,SUITE B6A,NEW ORLEANS,LA,70113,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),JUICE NOLA LLC,3679255.69909,528782.515456
3675362.30442238,519732.451136485,1459052,THE DAILY BEET,3300 MAGAZINE ST,,NEW ORLEANS,LA,70115,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),JUICE NEW ORLEANS LLC,3675362.30453,519732.451
3673848.04826455,521284.650787979,1459053,THE DELACHAISE,3442 ST CHARLES AVE,,NEW ORLEANS,LA,70115,504-236-7476,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"FOUR BLIND MICE, LLC",3673848.0482,521284.650553
3675035.57968214,522031.654215232,1459054,THE ELMS MANSION,3029 ST CHARLES AVE,,NEW ORLEANS,LA,70115,504-250-3747,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),THE VAN BENTHUYSEN-ELMS MANSION,3675035.57947,522031.654074
3679993.99266556,537447.998382479,1459055,THE FLAGPOLE STAND,2032 ESPLANADE AVE,,NEW ORLEANS,LA,70116,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),THE FLAGPOLE STAND LLC,3679993.99266,537447.99828
